Siruta,X_c1,X_c2
39872,0.039622164953793684,-0.0004970387574724062
39942,-0.20032285634058766,-0.00049634421322914
39959,-0.22662939255331863,-0.000496268066396899
39967,-0.19917909389655591,-0.000496347523960977
39975,-0.15649224553894125,-0.0004964710852027476
39983,-0.19926079121398677,-0.0004963472874801302
40035,-0.2249954462047018,-0.000496272796013789
40198,11.600119370687585,-0.0005305017430372715
40214,-0.04080884405686972,-0.0004968059420800108
40241,0.7807393800276721,-0.0004991839934625134
40278,1.3485357361720203,-0.0005008275353389414
40303,-0.07352861968792174,-0.0004967112315013706
40367,0.43863186328602344,-0.000498193729921899
40394,-0.03300675024222437,-0.0004968285260007535
40438,1.1879596587617014,-0.0005003627322370184
40465,0.07622256316281067,-0.000497144700891209
40492,0.8028793530514302,-0.0004992480797717077
40526,-0.13998938741791128,-0.000496518854333545
40544,-0.21519176811300084,-0.0004963011737152524
40606,-0.09231900269701529,-0.0004966568409068976
40633,-0.06809574807877078,-0.000496726957477602
40688,-0.09652641454470359,-0.0004966446621433685
40704,-0.17524177988931938,-0.0004964168128487066
40768,-0.17201473585080113,-0.0004964261538420971
40820,-0.20342735440295964,-0.0004963352269570048
40857,-0.15947419762516696,-0.0004964624536518907
40900,-0.0801461023998199,-0.0004966920765528829
40928,-0.07258910053746706,-0.0004967139510310987
40955,0.01784982985847443,-0.0004969757353270748
40991,-0.2529359287660496,-0.0004961919195646138
41033,-0.08868347207134283,-0.0004966673643045268
41088,-0.03161789584590005,-0.0004968325461751315
41113,-0.19272500581951943,-0.000496366205947774
41177,-0.07156788406958155,-0.0004967169070416718
41248,-0.17920409978471516,-0.0004964053435276972
41284,-0.17328104427097915,-0.000496422488389021
41346,-0.21110690224145878,-0.000496312997757531
41382,-0.15383708272243887,-0.0004964787708302358
41417,-0.16400839874257866,-0.0004964493289649674
41471,-0.09415719233920922,-0.0004966515200878754
41541,-0.19872975865068632,-0.0004963488246056149
41578,-0.19439980082685165,-0.0004963613580904362
41621,-0.14738299464540242,-0.0004964974528170258
41667,0.1079619709846926,-0.0004972365736996937
41701,-0.1420318203536823,-0.0004965129423124057
41738,-0.15232568234996832,-0.0004964831457258833
41818,-0.16556064777376464,-0.0004964448358289195
41854,-0.13525094300692247,-0.0004965325702225831
41925,-0.04967300299811603,-0.0004967802839082639
41943,-0.197054963643354,-0.0004963536724629665
42003,0.09476785421961167,-0.0004971983820431301
42058,-0.10289880530430923,-0.000496626216637416
42076,-0.24104896907986217,-0.0004962263275276515
42101,-0.18859929128926195,-0.0004963781482304609
42156,-0.19170378935163393,-0.0004963691619583488
42183,-0.14011193339405753,-0.0004965184996122805
42236,-0.19427725485070543,-0.0004963617128117052
42307,-0.15624715358664873,-0.000496471794645295
42398,-0.08047289166954327,-0.0004966911306295014
42449,-0.2198076665478434,-0.0004962878125474683
42456,-0.17103436804163102,-0.0004964289916122473
42464,-0.2226262239992074,-0.000496279653958319
42472,-0.22667024121203405,-0.000496267948156465
42480,-0.23998690395326122,-0.0004962294017786417
42498,-0.20236528927635872,-0.0004963383012080042
42682,8.321769416822777,-0.0005210122396664892
42708,-0.04836584591922256,-0.0004967840676017968
42753,-0.11850299293359996,-0.0004965810487959197
42771,-0.22295301326893077,-0.0004962787080349317
42824,-0.15453150992060105,-0.0004964767607430504
42842,-0.157636007982973,-0.0004964677744709187
42913,-0.17487414196088058,-0.0004964178770125185
42968,-0.17757015343609836,-0.0004964100731446058
43019,-0.15886146774443563,-0.000496464227258243
43073,-0.13243238555555845,-0.0004965407288117601
43117,-0.22711957645790368,-0.000496266647511804
43180,-0.15563442370591743,-0.0004964735682516404
43242,-0.20992229113871155,-0.0004963164267297994
43279,-0.19399131423969745,-0.0004963625404946772
43313,-0.14550395634449306,-0.0004965028918764899
43331,0.16796865063764563,-0.0004974102688806987
43411,0.006330508100725791,-0.000496942391527862
43466,-0.15318350418299218,-0.0004964806626770021
43493,-0.1668269561939427,-0.0004964411703757903
43563,-0.14272624755184443,-0.0004965109322252286
43625,-0.14942542758117347,-0.0004964915407958969
43652,-0.11257993741986395,-0.0004965981936572124
43698,-0.23937417407252992,-0.0004962311753849615
43732,-0.20203850000663534,-0.0004963392471313776
43787,-0.2098405938212807,-0.0004963166632106393
43812,-0.17364868219941795,-0.0004964214242252023
43867,-0.17871391588013014,-0.0004964067624127665
43929,-0.22961134463954433,-0.0004962594348460281
43992,-0.2083700421075256,-0.000496320919865845
44060,-0.1435840693848683,-0.0004965084491763427
44113,-0.1845961227351507,-0.0004963897357919135
44140,-0.09378955441077043,-0.0004966525842516838
44177,-0.13369869397573647,-0.000496537063358646
44202,-0.1466068701298094,-0.0004964996993850648
44257,-0.19582950388189138,-0.0004963572196756457
44300,-0.07189467333930492,-0.0004967159611182799
44328,-0.12977722273905606,-0.0004965484144392414
44355,-0.18316641968011096,-0.0004963938742067039
44391,-0.11641971133911351,-0.0004965870790574778
44435,-0.13324935872986685,-0.0004965383640033013
44462,-0.1837791495608423,-0.0004963921006003562
44505,-0.01936329823127383,-0.000496868018301957
44532,-0.15351029345271552,-0.0004964797167536183
44560,-0.145013772439908,-0.0004965043107615419
44818,5.256608612793753,-0.0005121398330649546
44845,1.3837881286434284,-0.0005009295768236698
44863,-0.18623006908376752,-0.0004963850061750002
44934,-0.1833706629736881,-0.0004963932830045787
44989,-0.21796947690564944,-0.0004962931333664999
45003,-0.10396087043091018,-0.0004966231423864212
45101,0.07266872985456908,-0.000497134413974436
45245,-0.17189218987465485,-0.0004964265085633661
45334,-0.24268291542847903,-0.0004962215979107243
45361,-0.19231651923236523,-0.0004963673883520011
45389,-0.24068133115142337,-0.0004962273916914563
45496,-0.18373830090212687,-0.0004963922188407808
45539,-0.18402424151313482,-0.0004963913911578227
45619,-0.17409801744528758,-0.0004964201235805505
45673,-0.15988268421232116,-0.0004964612712476752
45753,-0.09154287818142229,-0.0004966590874749343
45815,-0.13521009434820708,-0.0004965326884629937
45888,-0.25191471229816403,-0.0004961948755751933
45959,-0.18288047906910304,-0.0004963947018896481
46019,-0.13288172080142804,-0.000496539428167112
46108,-0.26184093636601136,-0.0004961661431524746
46180,-0.1441559506068842,-0.00049650679381043
46251,-0.20824749613137933,-0.0004963212745871234
46313,-0.08994978049152087,-0.0004966636988514219
46377,-0.06017110828797915,-0.000496749896119621
46439,-0.24223358018260935,-0.0004962228985554015
46484,-0.08259702192274514,-0.0004966849821275281
46554,-0.2028963218396592,-0.0004963367640824964
46769,-0.11074174777767004,-0.0004966035144762439
46803,-0.1457490482967856,-0.0004965021824339391
46830,-0.19182633532778018,-0.0004963688072370843
46867,-0.11188551022170178,-0.0004966002037444254
46910,-0.13186050433354254,-0.0004965423841776798
47006,-0.06372494159622076,-0.0004967396092028318
47079,-0.14317558279771408,-0.0004965096315805734
47159,-0.22107397496802145,-0.0004962841470943693
47186,-0.1235273779555967,-0.0004965665052239201
47300,-0.1683792052251287,-0.0004964366772397307
47337,-0.197054963643354,-0.0004963536724629665
47373,0.07577322791694104,-0.0004971434002465527
47417,-0.2585730436687777,-0.0004961756023862804
47453,-0.008334160378110236,-0.0004968999432161016
47578,-0.19852551535710922,-0.0004963494158077331
47630,-0.18390169553698857,-0.0004963917458790871
47774,-0.17924494844343059,-0.0004964052252872818
47818,-0.24836087898992246,-0.0004962051624919871
47854,-0.21229151334420593,-0.000496309568785281
47916,0.17299303565964239,-0.0004974248124527122
48021,-0.25011737131468553,-0.0004962000781538047
48138,-0.11723668451342192,-0.0004965847142490142
48165,-0.26866266237148656,-0.0004961463970018681
48227,-0.18627091774248297,-0.0004963848879345617
48325,0.03161582784557125,-0.0004970155823495636
48487,-0.15036494673162812,-0.0004964888212661689
48557,-0.05449314472653566,-0.0004967663315383905
48682,-0.154041326016016,-0.0004964781796281209
48744,0.023527793419917935,-0.0004969921707458527
48771,-0.03398711805139446,-0.0004968256882306081
48842,-0.12618254077209903,-0.0004965588195964505
48922,-0.2312861396468766,-0.0004962545869886903
48968,-0.08500709278695497,-0.0004966780059425805
49019,-0.24031369322298457,-0.0004962284558552543
49046,-0.12838836834273176,-0.0004965524346136176
49073,-0.08990893183280545,-0.0004966638170918488
49153,-0.14623923220137067,-0.0004965007635488593
49206,-0.1449729237811926,-0.0004965044290019804
49233,-0.22932540402853643,-0.0004962602625289815
49313,-0.16968636230402215,-0.0004964328935462117
49439,-0.19015154032044793,-0.0004963736550943945
49484,-0.15293841223069962,-0.0004964813721195461
49545,-0.013930426622122887,-0.0004968837442781771
49625,-0.15722752139581883,-0.0004964689568751516
49643,-0.09705744710800408,-0.0004966431250178665
49769,-0.10669773056484336,-0.000496615220278092
49849,-0.09971260992450642,-0.0004966354393903946
49894,-0.15608375895178705,-0.0004964722676069782
49956,0.11180174490394211,-0.0004972476882994098
50022,-0.05294089569534969,-0.000496770824674446
50068,-0.254529026455951,-0.0004961873081881528
50102,0.08676151711138924,-0.0004971752069202851
50228,-0.1631097282508394,-0.0004964519302542639
50326,-0.14047957132249628,-0.0004965174354484861
50399,-0.22397422973681627,-0.0004962757520243685
50415,-0.07765433421817923,-0.0004966992892186739
50479,-0.1041651137244873,-0.0004966225511843042
50549,-0.1909276648360409,-0.0004963714085263809
50564,-0.22981558793312146,-0.0004962588436439145
50790,3.3347200688919223,-0.0005065767394145485
50889,0.09664689252052105,-0.0004972038211025896
50923,-0.07393710627507595,-0.0004967100490971389
50969,0.4976581751298064,-0.0004983645873328047
50987,-0.2554276969476903,-0.0004961847068988517
51010,0.9619848787479938,-0.0004997086262182722
51056,0.2689056863234503,-0.0004977024409653521
51118,0.2607768032390816,-0.0004976789111212265
51207,0.23357159653461132,-0.000497600162999675
51243,-0.18561733920303622,-0.0004963867797813386
51305,-0.21359867042309943,-0.000496305785091755
51332,-0.17989852698287734,-0.0004964033334405189
51387,-0.23361451319365556,-0.0004962478472846057
51449,-0.17176964389850863,-0.0004964268632846375
51500,-0.12405841051889717,-0.000496564968098425
51546,-0.22818164158450463,-0.0004962635732608139
51573,-0.16151663056093798,-0.0004964565416307549
51626,-0.23782192504134392,-0.000496235668521058
51662,-0.27282922556045947,-0.0004961343364787543
51699,-0.20191595403048912,-0.0004963396018526421
51751,-0.17091182206548478,-0.0004964293463335187
51804,-0.16343651752056276,-0.0004964509843308952
51840,-0.24484789434039628,-0.0004962153311683426
51877,-0.17107521670034645,-0.0004964288733718319
51948,-0.21944002861940456,-0.000496288876711301
51984,-0.24170254761930887,-0.0004962244356808838
52035,-0.2572250379311688,-0.0004961795043202309
52062,-0.23859804955693692,-0.0004962334219530028
52115,-0.21282254590750646,-0.0004963080316597685
52160,-0.16384500410771696,-0.0004964498019266541
52570,-0.21653977385060974,-0.000496297271781281
52650,-0.20575572794973865,-0.0004963284872529179
52696,-0.19713666096078486,-0.0004963534359820989
52721,-0.23153123159916913,-0.0004962538775461522
52758,-0.23173547489274623,-0.0004962532863440478
52785,-0.2139663083515382,-0.0004963047209279431
52856,-0.21212811870934428,-0.0004963100417469561
52909,-0.22589411669644105,-0.0004962701947244879
52936,-0.20849258808367183,-0.000496320565144576
52954,-0.2526908368137571,-0.0004961926290071426
52990,-0.200935586221319,-0.0004963424396227993
53023,-0.1974226015717928,-0.0004963526082991547
53069,-0.24443940775324208,-0.0004962165135725512
53103,-0.21576364933501674,-0.0004962995183493224
53130,-0.18529054993331287,-0.0004963877257047073
53167,-0.17618129903977403,-0.0004964140933189855
53210,-0.24027284456426914,-0.000496228574095665
53247,-0.16482537191688706,-0.0004964469641565015
53274,-0.11592952743452843,-0.0004965884979425576
53327,-0.25657145939172205,-0.000496181396167017
53345,-0.24076302846885422,-0.0004962271552106142
53372,-0.14472783182890006,-0.0004965051384445138
53425,-0.1848003660287278,-0.0004963891445897814
53489,-0.20420347891855264,-0.0004963329803889913
53513,-0.16813411327283614,-0.0004964373866822712
53577,-0.1835749062672652,-0.0004963926918024744
53639,-0.2196034232542663,-0.0004962884037495727
53675,-0.19832127206353206,-0.0004963500070098374
53700,-0.21948087727812,-0.0004962887584708765
53728,-0.20555148465616155,-0.0004963290784550222
53755,-0.21948087727812,-0.0004962887584708765
53791,-0.2238108351019546,-0.0004962762249860552
53853,-0.197831088158947,-0.0004963514258949206
54056,-0.1616800251957997,-0.0004964560686690613
54109,-0.19627883912776103,-0.000496355919030994
54163,-0.23745428711290514,-0.0004962367326848421
54270,-0.11903402549690043,-0.0004965795116704328
54305,-0.203263959768098,-0.0004963356999187124
54350,-0.2167848658029022,-0.0004962965623387799
54387,-0.17830542929297594,-0.0004964079448170029
54412,-0.1428079448692753,-0.0004965106957443817
54485,-0.25358950730549634,-0.0004961900277178877
54500,-0.226956181823042,-0.0004962671204734838
54537,-0.22234028338819947,-0.0004962804816412817
54573,-0.23725004381932804,-0.0004962373238869464
54617,-0.11576613279966674,-0.0004965889709042547
54699,-0.2495454900926697,-0.000496201733519714
54975,12.864834693175725,-0.0005341625847655442
55008,1.3075236828217378,-0.0005007088219543883
55062,-0.1627420903224006,-0.0004964529944180827
55106,-0.23798531967620562,-0.0004962351955593504
55160,-0.1372933759426935,-0.0004965266582014438
55259,2.0573008135432853,-0.0005028791249141481
55277,-0.048284148601791727,-0.0004967843040826402
55311,-0.20297801915709002,-0.0004963365276016566
55357,0.8717501916456294,-0.0004994474331243579
55384,0.6645249459823,-0.0004988475994597684
55446,0.10845215488927763,-0.000497237992584755
55473,-0.007680581838663509,-0.0004969018350628632
55598,-0.24239697481747102,-0.000496222425593694
55623,-0.23553440015328034,-0.000496242289984732
55687,0.2021998266411682,-0.0004975093543549796
55776,-0.21956257459555087,-0.0004962885219900066
55838,0.1567352694909049,-0.0004973777527644414
55918,-0.20089473756260356,-0.0004963425578632238
56014,-0.23079595574229156,-0.000496256005873755
56096,-0.22389253241938548,-0.0004962759885051968
56210,-0.08566067132640169,-0.000496676114095814
56265,-0.22859012817165886,-0.0004962623908565983
56327,-0.2327158427019163,-0.0004962504485739021
56354,-0.18753722616266102,-0.0004963812224814672
56425,-0.18533139859202827,-0.0004963876074642828
56461,-0.1845961227351507,-0.0004963897357919135
56522,-0.17148370328750065,-0.0004964276909675956
56568,-0.15796279725269638,-0.000496466828547528
56666,-0.08954129390436666,-0.0004966648812556571
56773,-0.20853343674238725,-0.0004963204469041515
56844,-0.12458944308219766,-0.0004965634309729277
56988,-0.15645139688022583,-0.0004964712034431768
57083,-0.18165501930764041,-0.0004963982491023272
57163,-0.22091058033315975,-0.0004962846200560675
57225,-0.22532223547442518,-0.000496271850090411
57314,-0.19031493495530957,-0.0004963731821327285
57350,-0.11388709449875742,-0.0004965944099636968
57449,-0.22854927951294346,-0.0004962625090969952
57546,-0.2259758140138719,-0.0004962699582436294
57582,-0.13116607713538042,-0.0004965443942648581
57644,-0.17565026647647358,-0.0004964156304444772
57706,0.8654186495447391,-0.0004994291058588901
57742,-0.11813535500516119,-0.0004965821129597316
57831,-0.22152331021389104,-0.0004962828464497338
57902,0.07054459960136718,-0.0004971282654724326
57948,-0.19031493495530957,-0.0004963731821327285
58008,-0.11903402549690043,-0.0004965795116704328
58142,-0.10682027654098963,-0.0004966148655568254
58204,-0.22148246155517565,-0.0004962829646901444
58259,-0.10857676886575274,-0.0004966097812186476
58311,-0.0935444624584779,-0.000496653293694215
58357,-0.18794571274981522,-0.0004963800400772239
58393,-0.2258124193790102,-0.000496270431205337
58464,-0.22021615313499762,-0.0004962866301432458
58534,-0.2208288830157289,-0.0004962848565368982
58552,-0.12851091431887804,-0.0004965520798923393
58623,-0.1487310003830113,-0.0004964935508830718
58721,-0.15314265552427675,-0.0004964807809174337
58794,-0.23908823346152194,-0.000496232003067952
58856,-0.21421140030383073,-0.0004963040114854097
58918,-0.22205434277719152,-0.0004962813093242282
58990,-0.2568165513440146,-0.0004961806867244535
59041,-0.07863470202734933,-0.0004966964514485259
59130,-0.22863097683037428,-0.0004962622726161738
59238,-0.22397422973681627,-0.0004962757520243685
59283,-0.22397422973681627,-0.0004962757520243685
59327,-0.1144181270620579,-0.0004965928728382018
59416,-0.186761101647068,-0.0004963834690495085
59434,-0.22078803435701347,-0.0004962849747773227
59498,-0.22846758219551258,-0.0004962627455778535
59586,-0.19215312459750356,-0.0004963678613136901
59657,-0.21686656312033306,-0.0004962963258579215
59693,-0.09305427855389284,-0.000496654712579297
59764,-0.19370537362868953,-0.0004963633681776283
59826,-0.2106167183368737,-0.0004963144166426049
59880,-0.17319934695354836,-0.0004964227248698424
59942,-0.20224274330021244,-0.0004963386559292733
60026,-0.24672693264130566,-0.0004962098921088773
60062,-0.03995102222384589,-0.0004968084251288828
60099,-0.22916200939367476,-0.0004962607354906544
60169,-0.18725128555165305,-0.0004963820501644253
60419,12.703809280519536,-0.0005336964810187458
60455,0.16376123878995733,-0.0004973980901171835
60482,1.4403226723055707,-0.0005010932215687531
60507,1.4181010019643818,-0.0005010288987788437
60534,0.04489164192808299,-0.000497054010486959
60570,0.039213678366639484,-0.0004970375750681808
60598,-0.04999979226783939,-0.0004967793379848859
60632,-0.01707577334321028,-0.0004968746397656285
60687,0.35305392327721696,-0.0004979460162362327
60721,0.005636080902563646,-0.0004969403814406795
60776,0.5075027018802228,-0.0004983930832746788
60801,0.17376916017523542,-0.0004974270590207582
60847,1.5983661328755334,-0.0005015506937644038
60883,-0.18745552884523015,-0.0004963814589623071
60945,-0.13149286640510377,-0.0004965434483414882
61005,-0.1670311994875198,-0.0004964405791736859
61069,-0.046609353594459474,-0.0004967891519399711
61121,-0.06352069830264366,-0.0004967402004049482
61167,-0.2263434519423107,-0.0004962688940798453
61210,-0.1459941402490781,-0.000496501472991409
61256,-0.14080636059221968,-0.0004965164895250953
61283,-0.15653309419765668,-0.00049647096696233
61318,0.10301928328012666,-0.0004972222666085212
61372,-0.0563313343687296,-0.0004967610107193625
61452,-0.2025286839112204,-0.0004963378282463152
61513,-0.02798236522022763,-0.0004968430695727453
61559,-0.1520397417389604,-0.000496483973408838
61620,0.2958249524169125,-0.0004977803614039363
61675,-0.18328896565625724,-0.0004963935194854255
61737,-0.1418275770601052,-0.0004965135335145274
61808,-0.21392545969282284,-0.0004963048391683539
61826,-0.1735669848819871,-0.0004964216607060444
61871,-0.16008692750589826,-0.000496460680045557
61951,-0.19954673182499472,-0.0004963464597971721
62020,-0.17928579710214598,-0.0004964051070468712
62057,-0.1528567149132688,-0.0004964816086003744
62137,-0.18406509017185024,-0.0004963912729173934
62191,0.1358207562286095,-0.0004973172136680071
62253,-0.13284087214271265,-0.0004965395464075342
62280,-0.0655631312384147,-0.0004967342883838107
62360,0.1908438995182812,-0.0004974764835174475
62397,-0.048651786530230515,-0.0004967832399188318
62440,-0.06025280560541,-0.0004967496596387672
62486,-0.17483329330216515,-0.0004964179952529338
62538,-0.07932912922551148,-0.0004966944413613466
62609,-0.2097997451625653,-0.000496316781451057
62672,-0.14538141036834681,-0.0004965032465977544
62707,-0.13941750619589538,-0.0004965205096994647
62761,-0.05514672326598242,-0.0004967644396916086
62798,-0.1256106595500832,-0.0004965604749623528
62823,-0.23046916647256818,-0.0004962569517971423
62878,-0.1867202529883526,-0.0004963835872899239
62903,-0.19386876826355123,-0.0004963628952159347
62949,-0.22295301326893077,-0.0004962787080349317
62985,-0.21637637921574804,-0.0004962977447430163
63045,-0.21082096163045083,-0.000496313825440489
63072,-0.032475717678923904,-0.0004968300631262422
63125,0.31637182775076916,-0.000497839836336612
63152,0.14844299177167455,-0.0004973537499586511
63161,-0.2620451796595884,-0.0004961655519503356
63170,-0.25440648047980474,-0.0004961876629094081
63189,-0.20636845783046998,-0.0004963267136465655
63198,-0.16846090254255952,-0.0004964364407588909
63278,-0.23708664918446634,-0.0004962377968486609
63286,-0.15547102907105573,-0.0004964740412133155
63294,-0.19725920693693114,-0.0004963530812608437
63300,-0.10677942788227421,-0.0004966149837972523
63318,-0.19174463801034933,-0.0004963690437179242
63326,-0.23778107638262852,-0.0004962357867614642
63334,-0.21833711483408824,-0.0004962920692027019
63394,2.3749808323731125,-0.000503798680681945
63447,0.09758641167097573,-0.0004972065406323107
63526,0.17834420995136252,-0.0004974403019480992
63553,-0.24370413189636453,-0.000496218641900168
63580,0.09766810898840658,-0.0004972067771131644
63633,-0.12066797184551727,-0.000496574782053523
63688,-0.08561982266768627,-0.000496676232336234
63740,0.543449521549793,-0.0004984971348466873
63777,-0.21674401714418684,-0.0004962966805791767
63802,-0.09383040306948583,-0.0004966524660112604
63866,-0.16118984129121464,-0.0004964574875541422
63893,-0.1796125863718694,-0.00049640416112347
63937,-0.15040579539034357,-0.0004964887030257408
64005,-0.22385168376067,-0.0004962761067456306
64041,-0.07634717713928577,-0.0004967030729122104
64096,-0.13378039129316732,-0.0004965368268777992
64130,-0.14648432415366316,-0.0004965000541063361
64194,-0.12021863659964761,-0.0004965760826981782
64238,-0.22029785045242842,-0.0004962863936624245
64265,-0.19533931997730636,-0.0004963586385607151
64318,-0.0736920143227834,-0.0004967107585396857
64345,-0.17581366111133523,-0.0004964151574827974
64390,-0.18994729702687083,-0.0004963742462964988
64425,-0.2027329272047975,-0.0004963372370442062
64461,-0.20616421453689288,-0.0004963273048486953
64504,-0.2414574556670164,-0.000496225145123415
64568,-0.23528930820098787,-0.00049624299942724
64602,-0.13851883570415613,-0.0004965231109887681
64639,-0.09485161953737135,-0.0004966495100006924
64719,-0.2125774539552139,-0.0004963087411023299
64773,-0.1910910594709026,-0.0004963709355646872
64826,-0.09387125172820125,-0.0004966523477708404
64871,-0.12581490284366026,-0.000496559883760245
64906,-0.1857398851791825,-0.0004963864250600695
64942,-0.07912488593193437,-0.0004966950325634543
64997,-0.2094321072341265,-0.0004963178456148687
65011,-0.06658434770630021,-0.0004967313323732411
65048,-0.0860691579135559,-0.0004966749316915857
65099,-0.23786277370005934,-0.0004962355502806335
65105,-0.23116359367073033,-0.00049625494170995
65113,-0.2196442719129817,-0.000496288285509162
65121,-0.2106167183368737,-0.0004963144166426049
65139,-0.20935040991669568,-0.0004963180820957086
65147,-0.24550147287984303,-0.0004962134393215471
65154,-0.23782192504134392,-0.000496235668521058
65342,3.5394943950323268,-0.0005071694786537564
65379,-0.0312911065761767,-0.0004968334920985069
65413,-0.08937789926950497,-0.0004966653542173542
65431,0.07340400571144663,-0.0004971365423020268
65477,0.009557552139244054,-0.0004969517325212737
65501,-0.104818692263934,-0.0004966206593375447
65609,0.027571810632744574,-0.0004970038765476971
65645,-0.19958758048371011,-0.0004963463415567429
65681,0.34186139078919175,-0.0004979136183604288
65707,-0.19431810350942083,-0.0004963615945712761
65752,-0.05531011790084408,-0.000496763966729934
65841,0.5533757456176402,-0.000498525867269443
65869,-0.1233231346620196,-0.0004965670964260487
65921,0.34410806701853985,-0.000497920121583676
66009,-0.1081274336198831,-0.0004966110818633028
66081,0.13823082709281936,-0.0004973241898529547
66152,-0.11400964047490368,-0.0004965940552424324
66198,0.07377164363988543,-0.0004971376064658455
66223,-0.19493083339015216,-0.0004963598209649376
66330,-0.09873224211533632,-0.0004966382771605287
66401,-0.2095546532102728,-0.0004963174908935766
66438,-0.09995770187679895,-0.0004966347299478564
66474,-0.0017983749836429186,-0.0004969188616837428
66526,-0.17050333547833055,-0.0004964305287377412
66580,-0.16000523018846743,-0.0004964609165263921
66697,0.0602915862637966,-0.0004970985871263371
66731,-0.07320183041819837,-0.0004967121774247574
66768,-0.10829082825474477,-0.0004966106089016091
66857,0.04452400399964418,-0.0004970529463231379
66955,-0.2267519385294649,-0.0004962677116756159
67014,-0.02904443034682856,-0.0004968399953217551
67121,-0.14019363071148835,-0.0004965182631314407
67167,-0.14427849658303044,-0.0004965064390891621
67256,-0.08533388205667831,-0.0004966770600192024
67292,-0.13663979740324678,-0.0004965285500482137
67327,-0.011193566488189687,-0.0004968916663865085
67407,0.07385334095731627,-0.0004971378429466796
67470,-0.11552104084737425,-0.0004965896803467905
67522,-0.10706536849328216,-0.0004966141561142872
67595,0.013683266669501521,-0.0004969636748039587
67648,-0.06462361208796001,-0.0004967370079135376
67675,-0.15273416893712252,-0.0004964819633216504
67737,-0.006822760005639677,-0.000496904318111739
67773,-0.16200681446552304,-0.0004964551227456925
67835,-0.07459068481452268,-0.0004967081572503846
67906,-0.05980347035954036,-0.0004967509602834236
67942,-0.1909276648360409,-0.0004963714085263809
68002,-0.07181297602187406,-0.0004967161975991389
68048,-0.07058751626041143,-0.0004967197448118128
68128,-0.10759640105658264,-0.0004966126189887956
68182,-0.07426389554479931,-0.0004967091031737661
68253,-0.1690327837645754,-0.0004964347853929747
68280,-0.10996562326207703,-0.0004966057610442713
68324,-0.10269456201073213,-0.0004966268078395342
68342,-0.07634717713928577,-0.0004967030729122104
68404,-0.1544498126031702,-0.0004964769972238834
68431,-0.13757931655370143,-0.0004965258305184961
68468,0.08230901331140836,-0.0004971623187141878
68529,-0.1448095291463309,-0.0004965049019636602
68565,-0.20918701528183398,-0.0004963185550573884
68627,-0.018505476398250002,-0.0004968705013508324
68716,-0.10379747579604852,-0.0004966236153481126
68789,-0.12516132430421353,-0.0004965617756070219
68887,-0.15575696968206365,-0.0004964732135303748
68921,-0.07262994919618247,-0.0004967138327906822
68976,-0.11625631670425181,-0.0004965875520191702
69063,-0.09003147780895171,-0.0004966634623705912
69170,-0.19497168204886758,-0.0004963597027245269
69250,-0.07201721931545116,-0.0004967156063970235
69303,-0.17822373197554509,-0.0004964081812978428
69330,-0.12132155038496402,-0.0004965728902067392
69394,-0.2078390095442251,-0.0004963224569913575
69447,-0.20775731222679428,-0.0004963226934721928
69526,-0.03892980575596037,-0.0004968113811394542
69615,-0.16090390068020669,-0.0004964583152371072
69900,12.212481613490457,-0.0005322742852138507
69964,-0.11507170560150462,-0.0004965909809914249
70094,-0.12103560977395604,-0.0004965737178897077
70110,-0.010989323194612583,-0.0004968922575886225
70174,-0.09419804099792464,-0.0004966514018474555
70316,0.5326246269902065,-0.0004984658011346977
70352,0.47241370404367644,-0.0004982915147515791
70414,0.46820629219598797,-0.000498279335987976
70502,0.042930906309742785,-0.0004970483349466614
70520,-0.17499668793702683,-0.0004964175222912541
70566,-0.20722627966349377,-0.0004963242305976982
70637,-0.05665812363845297,-0.0004967600647959706
70673,-0.2174792930010644,-0.0004962945522516016
70726,-0.20032285634058766,-0.00049634421322914
70744,-0.09783357162359707,-0.0004966408784498321
70879,-0.10718791446942842,-0.0004966138013930239
70897,-0.10869931484189899,-0.0004966094264973832
70940,-0.11817620366387657,-0.0004965819947193002
70968,-0.25595872951099075,-0.0004961831697733392
70986,-0.2312861396468766,-0.0004962545869886903
71055,-0.10126485895569241,-0.0004966309462543339
71126,-0.13186050433354254,-0.0004965423841776798
71199,-0.154817450531609,-0.000496475933060075
71260,-0.11417303510976538,-0.0004965935822807214
71340,-0.22724212243404995,-0.0004962662927905488
71457,-0.1258966001610911,-0.0004965596472794051
71518,-0.18214520321222546,-0.0004963968302172648
71536,-0.19068257288374837,-0.0004963721179689097
71572,-0.15334689881785385,-0.0004964801897153155
71607,-0.043995039436672545,-0.0004967967193270277
71634,-0.10371577847861765,-0.0004966238518289593
71698,-0.11396879181618828,-0.000496594173482843
71723,-0.21204642139191346,-0.0004963102782278098
71787,-0.06188675195402683,-0.0004967449300218581
71812,-0.22295301326893077,-0.0004962787080349317
71858,-0.07115939748242733,-0.0004967180894458932
71885,-0.1515087091756599,-0.00049648551053434
71910,-0.18998814568558625,-0.0004963741280560881
71956,-0.04383164480181086,-0.0004967971922887202
72007,0.2125753859548851,-0.000497539387422387
72034,-0.08402672497778486,-0.0004966808437127249
72052,-0.16245614971139266,-0.0004964538221010408
72098,-0.18721043689293762,-0.0004963821684048546
72150,-0.1975451475479391,-0.0004963522535778787
72221,-0.18557649054432082,-0.0004963868980217493
72276,-0.19958758048371011,-0.0004963463415567429
