Code,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another
55384,79.03681315958976,17.01927364613784,3.641678640439974,0.014863994450775405,0.07927463707080215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014863994450775405,0.014863994450775405,0.0,0.0,0.0,0.1535946093246792,0.0,0.0,0.024773324084625677
55446,59.082774049217,29.06040268456376,11.823266219239374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355704697986577
55473,53.70747310264612,38.01977318988078,8.229136376853736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043617330619366096
55598,86.67953667953668,12.162162162162163,1.1583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55623,99.40627650551315,0.5937234944868532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55687,91.51066172790068,4.284713184502953,4.124536990689759,0.0,0.08008809690659725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55776,82.09635416666666,10.221354166666668,7.682291666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55838,63.37859424920128,29.892172523961662,6.579472843450479,0.0,0.05990415335463259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029952076677316294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990415335463259
55918,96.75186368477104,0.8519701810436635,2.3961661341853033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56014,99.6542783059637,0.34572169403630076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56096,93.84816753926701,2.094240837696335,4.057591623036649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56210,61.98117244330338,17.3727000427899,20.58194266153188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06418485237483953
56265,88.4318766066838,8.676092544987146,2.892030848329049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56327,48.82780921584479,47.13015359741309,4.042037186742118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56354,59.964958388085854,37.40692071835304,2.628120893561104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56425,66.10772357723577,33.485772357723576,0.40650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56461,79.90825688073394,11.192660550458717,8.577981651376147,0.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56522,71.86046511627907,5.930232558139535,22.209302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56568,56.27705627705628,37.971552257266545,5.75139146567718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56666,89.75552968568103,0.44237485448195574,9.80209545983702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56773,78.15856777493606,17.74936061381074,4.092071611253197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56844,91.55672823218998,2.257402521254764,6.185869246555263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56988,80.71135430916553,18.570451436388506,0.615595075239398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10259917920656635
57083,98.77889228085478,0.13083296990841692,1.0902747492368077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57163,99.26617745163442,0.333555703802535,0.40026684456304207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57225,94.94086727989487,1.2483574244415243,3.613666228646518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19710906701708278
57314,95.97282872392043,3.7360504609412906,0.2911208151382824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57350,60.066683765067964,18.00461656835086,21.928699666581174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57449,83.40306834030683,13.04044630404463,3.556485355648536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57546,85.95890410958904,7.260273972602739,6.780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57582,74.0460010454783,23.366440146366962,2.5875588081547307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57644,60.994656802301684,21.98931360460337,17.016029593094945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57706,79.22227866808295,15.12954325035792,5.154020228143906,0.046182976954694505,0.1200757400822057,0.046182976954694505,0.0,0.0,0.0,0.0,0.0,0.0,0.01385489308640835,0.08774765621391956,0.023091488477347252,0.0,0.0,0.0,0.0,0.0,0.0,0.1570221216459613
57742,84.25448292802751,3.660034389584869,12.085482682387621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57831,79.39276485788113,15.374677002583978,5.038759689922481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1937984496124031
57902,82.73869346733669,9.070351758793969,8.115577889447236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07537688442211055
57948,50.10526315789474,45.5578947368421,4.126315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
58008,89.68792401628222,2.578018995929444,7.734056987788331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58142,95.30135301353013,2.3862238622386225,2.312423124231242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58204,20.074349442379184,79.92565055762083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58259,86.99226305609284,11.992263056092844,0.8704061895551257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14506769825918764
58311,79.00782013685239,10.092864125122189,10.899315738025415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58357,99.81776765375854,0.18223234624145787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58393,83.298392732355,10.971348707197764,5.520614954577219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20964360587002098
58464,99.58217270194986,0.4178272980501393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58534,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58552,94.36775262286031,0.8558807288790724,4.7763666482606295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58623,72.18500797448166,15.98086124401914,11.834130781499203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58721,39.80222496909765,56.52039555006181,3.584672435105068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927070457354759
58794,66.26192541196878,24.544666088464876,9.193408499566349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58856,82.08092485549133,3.9306358381502893,13.988439306358384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58918,97.0406056434962,0.27529249827942187,2.684101858224363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58990,98.22485207100591,0.0,1.7751479289940828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59041,94.1139106500106,0.5716705483802668,5.314418801609147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59130,79.65850037119525,1.1135857461024499,19.227913882702303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59238,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59283,86.63400979706088,0.0,13.365990202939118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59327,45.391061452513966,52.79329608938548,1.8156424581005588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59416,3.6605657237936775,95.9234608985025,0.4159733777038269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59434,20.544554455445542,79.26980198019803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18564356435643564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59498,84.74195961106956,11.144353029169784,4.113687359760658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59586,82.8028293545535,1.0167992926613616,16.180371352785148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59657,40.63792085056113,49.43886591848789,9.686946249261666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23626698168930893
59693,91.2990790111488,8.21619001454193,0.4847309743092583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59764,66.63636363636364,25.545454545454543,7.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59826,90.5937992643195,6.095638465580662,3.310562270099842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59880,36.2043795620438,62.2992700729927,1.4963503649635037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59942,98.97066392177047,0.7205352547606794,0.3088008234688626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60026,98.48484848484848,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60062,67.12039877300614,23.56211656441718,9.317484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60099,82.56445047489824,11.261872455902306,6.1736770691994565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60169,96.69603524229075,0.4845814977973568,2.378854625550661,0.0,0.0,0.0,0.0,0.0,0.0,0.4405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60419,92.7159474966596,0.08409966202939559,0.8744006916607718,0.02397233356912678,0.03379706044171972,2.564253713746758,0.23618643401713432,2.895150514815688,0.003929890749037177,0.0015719562996148707,0.007073803348266918,0.0015719562996148707,0.09078047630275879,0.012968639471822684,0.012182661322015249,0.0,0.004715868898844612,0.0031439125992297414,0.09038748722785507,0.012182661322015249,0.14540595771437556,0.18627682150436217
60455,89.2485684235129,0.19866775739160922,3.599392310389155,0.0,0.0584316933504733,2.4424447820497837,0.12854972537104126,3.9382961318219003,0.0,0.0,0.0,0.0,0.0,0.03505901601028398,0.0,0.0,0.09349070936075728,0.0,0.0584316933504733,0.0,0.1168633867009466,0.08180437069066263
60482,90.72879765040724,0.24828170890483542,0.4995912435280225,0.009083477155054956,0.018166954310109912,4.4630151088503345,0.3512277833287916,3.581917824810004,0.0,0.0,0.0,0.0,0.009083477155054956,0.015139128591758259,0.0,0.0,0.0,0.0,0.009083477155054956,0.0,0.0,0.06661216580373634
60507,95.67727081103868,0.0648571521224503,0.950157278593897,0.029185718455102636,0.016214288030612575,0.9469144209877745,1.8095145442163636,0.3502286214612316,0.0,0.0,0.0,0.0,0.0,0.01297143042449006,0.0,0.0,0.0,0.0,0.0,0.0,0.05837143691020527,0.08431429775918539
60534,82.90812564518507,0.10322961215160006,0.4276655360566288,0.0,0.0,6.34124760359829,0.13272378705205723,9.924789854003835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424126235068574,0.0,0.0737354372511429,0.04424126235068574
60570,90.96528768426057,0.07925186241876685,0.2536059597400539,0.0,0.0,1.2838801711840229,0.17435409732128707,7.085116500237755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585037248375337
60598,90.79401611047182,0.0,0.38358266206367475,0.0,0.0,0.46029919447640966,0.05753739930955121,8.304564633678558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60632,91.98552223371252,0.13788348845225784,1.4477766287487073,0.0,0.0517063081695967,0.1034126163391934,3.067907618062737,3.085143054119269,0.0,0.0,0.0,0.0,0.0517063081695967,0.0,0.0,0.0,0.0,0.0,0.06894174422612892,0.0,0.0,0.0
60687,91.42624286878565,0.024449877750611245,2.0700896495517522,0.0,0.032599837000814993,2.8361858190709044,0.06519967400162999,3.4066829665851674,0.0,0.0,0.0,0.0,0.040749796251018745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09779951100244498
60721,92.64774313634248,0.04653327128897162,0.0,0.0,0.0,2.636885373041725,0.04653327128897162,4.5602605863192185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06204436171862882
60776,93.73192505972588,0.0628693574751666,2.3890355840563307,0.0,0.01886080724254998,2.891990443857664,0.7041368037218659,0.10687790770778323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09430403621274991
60801,84.50913242009133,0.03424657534246575,5.844748858447488,0.0,0.0,9.280821917808218,0.2968036529680365,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60847,79.70957613814757,0.03363982955819691,1.6932047544292443,0.0,0.014016595649248712,9.36308589369814,0.05606638259699485,9.001457725947521,0.008409957389549227,0.0,0.0,0.0,0.01121327651939897,0.0,0.0,0.0,0.0,0.0,0.025229872168647676,0.0,0.04765642520744562,0.03644314868804665
60883,97.75549188156639,0.0,0.0,0.0,0.0,2.24450811843362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60945,97.15258433921386,0.09285051067780872,0.0,0.0,0.0,0.2166511915815537,0.0,2.537913958526772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61005,99.85637342908437,0.0,0.1436265709156194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61069,70.53053053053053,0.0,6.726726726726727,0.0,0.0,22.74274274274274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61121,77.14993246285457,0.0,7.7217469608284555,0.0,0.0,11.211166141377758,0.0,3.692030616839262,0.0,0.0,0.06753714542998648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15758667266996848,0.0
61167,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61210,99.22804760373111,0.0,0.6432936635574139,0.0,0.0,0.1286587327114828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61256,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61283,87.8408726339429,0.0,0.0,0.0,0.0,0.6095604748155278,0.0,11.549566891241577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61318,78.33716567832506,0.0,4.078421880672879,0.0,0.0,12.416797773205857,0.0,5.1676146677962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61372,99.73021582733813,0.0,0.06744604316546762,0.0,0.0,0.11241007194244604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08992805755395684,0.0
61452,90.08264462809917,0.0,0.0,0.0,0.0,1.0035419126328218,0.0,8.913813459268006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61513,98.93577296489919,0.0,0.8401792382374906,0.0,0.0,0.09335324869305452,0.07468259895444362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05601194921583271
61559,99.56553222302679,0.0,0.1448225923244026,0.0,0.0,0.2896451846488052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61620,92.09278261619384,0.043114598603087,1.871173579373976,0.0,0.05173751832370441,4.371820298353022,0.03449167888246961,1.5003880313874278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449167888246961
61675,98.12227074235807,0.0,0.0,0.0,0.0,1.8777292576419216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61737,38.12720848056537,0.0,0.0,0.0,0.0,61.872791519434635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61808,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61826,2.250130821559393,0.0,0.0,0.0,0.0,0.0,97.59288330716902,0.0,0.0,0.0,0.0,0.0,0.0,0.15698587127158556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61871,77.76666666666667,0.0,0.0,0.0,0.0,13.066666666666665,0.0,9.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
61951,95.94523433385993,0.0,1.474460242232754,0.0,0.0,2.58030542390732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62020,99.74554707379136,0.0,0.0,0.0,0.0,0.0,0.0,0.2544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62057,91.7358114835712,0.0,1.294390972452705,0.0,0.0,6.969797543976104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62137,90.11820330969267,0.0,1.2293144208037825,0.0,0.0,0.37825059101654845,0.0,8.274231678486997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62191,92.68085106382978,0.031914893617021274,2.595744680851064,0.0,0.031914893617021274,0.5531914893617021,0.0,3.436170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702127659574468,0.0
62253,94.65597862391449,0.1002004008016032,5.243820975283901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62280,99.53241232731138,0.0,0.46758767268862916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62360,90.27253668763102,0.10482180293501049,2.6624737945492662,0.0,0.0,1.069182389937107,0.0,5.8909853249475885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62397,95.29993815708102,0.0,3.0715316429602146,0.0,0.0,1.1131725417439702,0.0,0.5153576582148011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62440,97.45937285420004,0.11444266422522317,1.5793087663080796,0.0,0.0,0.09155413138017852,0.0,0.7553215838864729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62486,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62538,95.5831467535111,0.0,3.8062283737024223,0.0,0.0,0.5495623855078364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061062487278648485
62609,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62672,95.99087353324641,0.0,0.35853976531942633,0.0,0.0,2.1838331160365057,0.0,1.4667535853976532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62707,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62761,97.68762677484787,0.0,0.6693711967545639,0.0,0.0,0.8519269776876268,0.08113590263691683,0.7099391480730223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62798,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62823,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62878,99.80059820538385,0.0,0.0,0.0,0.0,0.0,0.0,0.19940179461615154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62903,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62949,97.16039907904836,0.0,0.0,0.0,0.0,0.0,0.0,2.83960092095165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62985,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63045,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63072,92.50197316495658,0.0,0.0,0.0,0.0,0.2959747434885556,0.0,7.083662194159432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11838989739542227
